kreise,Distance,closest_camp,unemp,educ,west,female,age,urban_scale,lr,immigrants07,unemployment07,prop_jewish25,unemployment33,population25,nazishare33,intolerance,resentment,far_right,state
-,17.00863961,Flossenburg,0,5,0,1,56,5,NA,0.010725792,0.148428446,0.000417803,0.127241227,3.145066799,0.408398704,0.868574544,1.109631849,0,DED
-,17.00863961,Flossenburg,1,5,0,0,57,5,NA,0.010725792,0.148428446,0.000417803,0.127241227,3.145066799,0.408398704,1.43509691,5.496114494,0,DED
-,17.00863961,Flossenburg,0,2,0,0,18,5,NA,0.010725792,0.148428446,0.000417803,0.127241227,3.145066799,0.408398704,1.166825122,4.856556209,0,DED
-,17.00863961,Flossenburg,0,5,0,1,51,5,7,0.010725792,0.148428446,0.000417803,0.127241227,3.145066799,0.408398704,0.868574544,1.529967624,0,DED
-,17.00863961,Flossenburg,0,2,0,1,18,5,6,0.010725792,0.148428446,0.000417803,0.127241227,3.145066799,0.408398704,0.348260353,-1.919921673,0,DED
-,19.23618197,Sachsenhausen,1,5,0,1,45,3,NA,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,4.374097243,0,DED
-,19.23618197,Sachsenhausen,0,7,0,0,51,3,7,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,-2.376644757,0,DED
-,19.23618197,Sachsenhausen,0,6,0,1,38,3,NA,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,2.42708071,0,DED
-,19.23618197,Sachsenhausen,0,6,0,1,19,3,7,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,-3.580603642,0,DED
-,19.23618197,Sachsenhausen,0,8,0,0,73,3,7,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,-0.897964562,0,DED
-,19.23618197,Sachsenhausen,0,5,0,1,55,3,9,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,0.507541101,5.339015174,1,DED
-,19.23618197,Sachsenhausen,0,5,0,0,21,3,NA,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,1.622001183,5.401138364,0,DED
-,19.23618197,Sachsenhausen,0,5,0,1,52,3,4,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,0.196080705,0,DED
-,19.23618197,Sachsenhausen,0,5,0,0,55,3,7,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,-1.944817046,0,DED
-,19.23618197,Sachsenhausen,0,3,0,1,68,3,2,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,-1.288107295,0,DED
-,19.23618197,Sachsenhausen,0,7,0,0,62,3,2,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,-0.378253486,-1.149095096,0,DED
-,19.23618197,Sachsenhausen,0,5,0,1,79,3,NA,0.011068016,0.162204163,0.000791598,0.120857167,1.630611024,0.47325425,0.868574544,4.859216106,0,DED
-,8.321988752,Buchenwald,0,5,0,0,23,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-1.697470829,0,DED
-,8.321988752,Buchenwald,0,3,0,1,29,8,9,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.706859478,6.62490153,1,DED
-,8.321988752,Buchenwald,0,5,0,0,26,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,4.613131116,0,DED
-,8.321988752,Buchenwald,0,2,0,1,76,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,1.637715125,3.982837925,0,DED
-,8.321988752,Buchenwald,0,7,0,0,25,8,5,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-3.224151588,0,DED
-,8.321988752,Buchenwald,0,8,0,0,37,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-0.285945206,0,DED
-,8.321988752,Buchenwald,1,5,0,0,24,8,7,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-6.15003483,0,DED
-,8.321988752,Buchenwald,1,8,0,1,27,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-9.094577189,0,DED
-,8.321988752,Buchenwald,0,5,0,1,23,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,3.542690788,0,DED
-,8.321988752,Buchenwald,0,5,0,1,27,8,4,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.348260353,-1.372701745,0,DED
-,8.321988752,Buchenwald,0,8,0,0,36,8,5,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-3.489994556,0,DED
-,8.321988752,Buchenwald,0,5,0,0,70,8,7,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,0.131116687,0,DED
-,8.321988752,Buchenwald,0,7,0,1,54,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-8.157602035,0,DED
-,8.321988752,Buchenwald,0,8,0,1,64,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,1.084752818,0,DED
-,8.321988752,Buchenwald,0,5,0,1,38,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.348260353,-2.143254401,0,DED
-,8.321988752,Buchenwald,0,5,0,1,81,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-1.430148333,0,DED
-,8.321988752,Buchenwald,0,5,0,0,66,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,1.17614626,0,DED
-,8.321988752,Buchenwald,0,5,0,0,72,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,6.461032424,0,DED
-,8.321988752,Buchenwald,0,3,0,0,67,8,5,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.38590356,0.596786047,0,DED
-,8.321988752,Buchenwald,1,5,0,1,27,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,1.570247202,0.703858838,0,DED
-,8.321988752,Buchenwald,0,8,0,0,76,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-0.444594919,0,DED
-,8.321988752,Buchenwald,0,5,0,0,62,8,6,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.868574544,1.842846623,0,DED
-,8.321988752,Buchenwald,0,7,0,1,38,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.415280661,-7.965753865,0,DED
-,8.321988752,Buchenwald,0,5,0,0,38,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,5.233975431,0,DED
-,8.321988752,Buchenwald,0,2,0,0,18,8,4,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.815361973,-6.382117657,0,DED
-,8.321988752,Buchenwald,0,5,0,0,31,8,5,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.507541101,-0.531410427,0,DED
-,8.321988752,Buchenwald,0,8,0,1,35,8,4,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,0.139639168,0,DED
-,8.321988752,Buchenwald,0,5,0,1,40,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,1.513920632,0,DED
-,8.321988752,Buchenwald,1,5,0,1,42,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-1.86227559,0,DED
-,8.321988752,Buchenwald,0,5,0,0,40,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,0.971998374,0,DED
-,8.321988752,Buchenwald,0,7,0,1,25,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-11.93603983,0,DED
-,8.321988752,Buchenwald,0,5,0,0,79,8,7,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-2.105247681,0,DED
-,8.321988752,Buchenwald,0,5,0,0,20,8,NA,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-0.457607289,0,DED
-,8.321988752,Buchenwald,0,8,0,1,50,8,4,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-8.114021899,0,DED
-,8.321988752,Buchenwald,1,5,0,1,40,8,4,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,1.43106329,0,DED
-,8.321988752,Buchenwald,1,5,0,1,37,8,2,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,-0.378253486,-0.825278763,0,DED
-,8.321988752,Buchenwald,0,8,0,1,40,8,4,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.815361973,-5.613022404,0,DED
-,8.321988752,Buchenwald,0,5,0,0,22,8,6,0.046297644,0.163272903,0.017108697,0.156491981,7.39539408,0.369189144,0.38590356,-3.026259575,0,DED
-,9.84675572,Buchenwald,1,5,0,0,22,2,NA,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,6.542966977,0,DED
-,9.84675572,Buchenwald,0,5,0,1,38,2,5,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,1.612854927,0,DED
-,9.84675572,Buchenwald,1,5,0,0,19,2,2,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,-1.392513107,0,DED
-,9.84675572,Buchenwald,0,7,0,1,39,2,2,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,1.603388956,0,DED
-,9.84675572,Buchenwald,0,5,0,0,34,2,NA,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,0.974839201,0,DED
-,9.84675572,Buchenwald,1,3,0,1,26,2,2,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,-0.570354651,0,DED
-,9.84675572,Buchenwald,1,5,0,1,51,2,7,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,-4.524810843,0,DED
-,9.84675572,Buchenwald,1,5,0,1,28,2,NA,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,0.415280661,5.095590081,0,DED
-,9.84675572,Buchenwald,0,3,0,1,19,2,5,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,1.594540575,0,DED
-,9.84675572,Buchenwald,1,5,0,0,51,2,2,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,4.281781011,0,DED
-,9.84675572,Buchenwald,0,5,0,1,57,2,4,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,-2.17217097,0,DED
-,8.012722501,Buchenwald,1,5,0,0,30,3,2,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-2.83815868,0,DED
-,8.012722501,Buchenwald,0,8,0,0,69,3,7,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,1.322072462,0,DED
-,8.012722501,Buchenwald,1,3,0,1,23,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,0.230807557,0,DED
-,8.012722501,Buchenwald,0,7,0,1,27,3,6,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,3.458995705,0,DED
-,8.012722501,Buchenwald,0,5,0,0,56,3,6,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,1.79415683,0,DED
-,8.012722501,Buchenwald,0,8,0,1,69,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-4.952044279,0,DED
-,8.012722501,Buchenwald,1,5,0,0,54,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-3.940553333,0,DED
-,8.012722501,Buchenwald,1,5,0,1,54,3,4,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-0.946684317,0,DED
-,8.012722501,Buchenwald,0,5,0,0,57,3,2,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-2.091346675,0,DED
-,8.012722501,Buchenwald,1,5,0,1,46,3,2,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-1.487489237,0,DED
-,8.012722501,Buchenwald,1,3,0,1,34,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,6.542966977,0,DED
-,8.012722501,Buchenwald,0,5,0,1,69,3,7,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,3.877298433,0,DED
-,8.012722501,Buchenwald,1,3,0,1,22,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,2.35286794,0,DED
-,8.012722501,Buchenwald,0,6,0,1,22,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,0.364159347,0,DED
-,8.012722501,Buchenwald,0,7,0,0,57,3,4,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-3.946234987,0,DED
-,8.012722501,Buchenwald,1,5,0,0,22,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,-5.516883717,0,DED
-,8.012722501,Buchenwald,0,6,0,1,24,3,5,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,-0.378253486,2.980178265,0,DED
-,8.012722501,Buchenwald,0,5,0,1,52,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,1.044081564,1.054696582,0,DED
-,8.012722501,Buchenwald,1,2,0,1,25,3,NA,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,0.507541101,6.161166549,0,DED
-,8.012722501,Buchenwald,1,3,0,0,41,3,5,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,0.396214214,-3.03114053,0,DED
-,8.012722501,Buchenwald,1,3,0,0,49,3,7,0.012307923,0.163272903,0.000808945,0.104280205,1.338062269,0.404636788,0.507541101,-0.055049829,0,DED
-,9.84675572,Buchenwald,0,5,0,0,63,2,2,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,1.572062234,0,DED
-,9.84675572,Buchenwald,1,5,0,1,32,2,9,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,-1.856294391,1,DED
-,9.84675572,Buchenwald,1,7,0,1,31,2,NA,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,0.38590356,0.313709023,0,DED
-,9.84675572,Buchenwald,1,5,0,1,36,2,2,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,1.151749882,0,DED
-,9.84675572,Buchenwald,1,3,0,0,44,2,NA,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,0.38590356,4.658247483,0,DED
-,9.84675572,Buchenwald,0,5,0,1,74,2,NA,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,3.418444407,0,DED
-,9.84675572,Buchenwald,0,5,0,1,42,2,2,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,0.348260353,0.66645009,0,DED
-,9.84675572,Buchenwald,0,3,0,1,90,2,7,0.012438729,0.151622431,0.000924542,0.098967173,1.033588749,0.43736386,-0.378253486,3.721308617,0,DED
-,10.83798445,DoraMittlebau,0,8,0,0,84,6,2,0.022312922,0.154216503,0.004940033,0.091541148,0.190364183,0.474447249,-0.378253486,-0.5093488,0,DEE
-,10.83798445,DoraMittlebau,0,5,0,1,86,6,6,0.022312922,0.154216503,0.004940033,0.091541148,0.190364183,0.474447249,0.910029454,-1.587557212,0,DEE
-,10.83798445,DoraMittlebau,0,7,0,0,77,6,NA,0.022312922,0.154216503,0.004940033,0.091541148,0.190364183,0.474447249,1.951122326,4.617522336,0,DEE
-,10.83798445,DoraMittlebau,0,3,0,1,83,6,5,0.022312922,0.154216503,0.004940033,0.091541148,0.190364183,0.474447249,0.396214214,0.252212682,0,DEE
-,10.83798445,DoraMittlebau,0,6,0,0,18,6,7,0.022312922,0.154216503,0.004940033,0.091541148,0.190364183,0.474447249,-0.378253486,-1.886471091,0,DEE
-,10.83798445,DoraMittlebau,0,3,0,1,84,6,7,0.022312922,0.154216503,0.004940033,0.091541148,0.190364183,0.474447249,0.790751473,-0.120339747,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,88,7,7,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,0.706859478,4.797092915,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,70,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-1.419858241,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,70,7,NA,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,0.348260353,2.740350776,0,DEE
-,7.053985579,Buchenwald,0,5,0,0,56,7,NA,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,0.507541101,4.436220434,0,DEE
-,7.053985579,Buchenwald,0,3,0,1,87,7,4,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-0.780336244,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,85,7,5,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-0.749516353,0,DEE
-,7.053985579,Buchenwald,0,8,0,1,76,7,5,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,2.080981129,0,DEE
-,7.053985579,Buchenwald,0,5,0,0,70,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,2.080981129,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,48,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-0.797299698,0,DEE
-,7.053985579,Buchenwald,0,7,0,0,68,7,5,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-3.25474718,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,64,7,4,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,0.523690616,0,DEE
-,7.053985579,Buchenwald,0,5,0,0,53,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-1.200664937,0,DEE
-,7.053985579,Buchenwald,0,7,0,1,67,7,7,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,1.999046576,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,60,7,4,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,0.507541101,0.897950192,0,DEE
-,7.053985579,Buchenwald,0,8,0,0,81,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-1.817215925,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,67,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-7.063542605,0,DEE
-,7.053985579,Buchenwald,0,5,0,0,63,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,4.149396135,0,DEE
-,7.053985579,Buchenwald,0,7,0,1,61,7,4,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,1.053940008,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,54,7,5,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,1.357763134,0.863798984,0,DEE
-,7.053985579,Buchenwald,1,3,0,0,48,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,0.507541101,4.436220434,0,DEE
-,7.053985579,Buchenwald,0,7,0,0,63,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-3.508127979,0,DEE
-,7.053985579,Buchenwald,1,5,0,1,28,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,3.347056122,0,DEE
-,7.053985579,Buchenwald,1,6,0,1,43,7,9,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,0.706859478,6.366056295,1,DEE
-,7.053985579,Buchenwald,0,5,0,0,86,7,NA,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,4.259309752,0,DEE
-,7.053985579,Buchenwald,0,7,0,0,65,7,NA,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-3.991177505,0,DEE
-,7.053985579,Buchenwald,0,7,0,1,63,7,7,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-0.875895853,0,DEE
-,7.053985579,Buchenwald,0,6,0,0,22,7,4,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-4.515321449,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,50,7,5,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,0.795094773,0,DEE
-,7.053985579,Buchenwald,1,5,0,1,40,7,4,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-0.508224379,0,DEE
-,7.053985579,Buchenwald,0,5,0,1,55,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-2.379304654,0,DEE
-,7.053985579,Buchenwald,0,5,0,0,64,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,1.904070447,0,DEE
-,7.053985579,Buchenwald,0,7,0,0,31,7,7,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,1.056773753,0,DEE
-,7.053985579,Buchenwald,0,5,0,0,30,7,NA,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-5.080341817,0,DEE
-,7.053985579,Buchenwald,1,5,0,0,25,7,NA,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,3.127833612,0,DEE
-,7.053985579,Buchenwald,0,3,0,0,79,7,2,0.040431221,0.161994041,0.006009374,0.123804438,2.067306404,0.433262629,-0.378253486,-0.114325111,0,DEE
-,6.932997813,Arbeitsdorf,0,8,0,0,68,7,2,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,6.060508012,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,1,44,7,4,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,4.130672151,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,0,54,7,5,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,4.311974053,0,DEE
-,6.932997813,Arbeitsdorf,0,8,0,0,58,7,7,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,1.4500732,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,1,54,7,NA,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,1.489695924,0,DEE
-,6.932997813,Arbeitsdorf,0,3,0,1,54,7,2,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,0.61221327,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,0,29,7,NA,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.172202532,4.966462744,0,DEE
-,6.932997813,Arbeitsdorf,0,8,0,0,43,7,7,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,1.890220337,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,0,28,7,4,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,2.640983426,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,0,43,7,7,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,3.461843614,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,0,21,7,9,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,6.62490153,1,DEE
-,6.932997813,Arbeitsdorf,0,5,0,0,65,7,5,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,5.965531882,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,0,61,7,2,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,2.382138192,0,DEE
-,6.932997813,Arbeitsdorf,0,7,0,0,50,7,7,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,5.578049046,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,1,34,7,7,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,2.522237769,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,1,62,7,7,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,5.053278253,0,DEE
-,6.932997813,Arbeitsdorf,0,5,0,1,23,7,4,0.035553604,0.145277144,0.007785453,0.116884646,3.037664725,0.408673654,1.62744669,5.426450451,0,DEE
-,4.186630401,Arbeitsdorf,0,6,0,1,24,1,2,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,-1.060572441,0,DEE
-,4.186630401,Arbeitsdorf,1,5,0,1,55,1,5,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,-2.69274639,0,DEE
-,4.186630401,Arbeitsdorf,0,7,0,1,51,1,7,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,-4.175053395,0,DEE
-,4.186630401,Arbeitsdorf,0,8,0,1,62,1,7,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,0.348260353,-3.872512706,0,DEE
-,4.186630401,Arbeitsdorf,0,5,0,1,69,1,5,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,-1.684429253,0,DEE
-,4.186630401,Arbeitsdorf,0,3,0,0,19,1,7,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,0.348260353,-6.132292474,0,DEE
-,4.186630401,Arbeitsdorf,1,5,0,0,20,1,7,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,1.385699744,0,DEE
-,4.186630401,Arbeitsdorf,0,8,0,0,47,1,NA,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,-0.187970743,0,DEE
-,4.186630401,Arbeitsdorf,0,3,0,0,69,1,7,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,-2.004092328,0,DEE
-,4.186630401,Arbeitsdorf,0,6,0,0,32,1,6,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,2.35032582,5.276891983,0,DEE
-,4.186630401,Arbeitsdorf,0,7,0,0,42,1,2,0.012681792,0.16218193,0.00094654,0.023805319,1.13402749,0.622960841,-0.378253486,-3.282807102,0,DEE
